stream;display;offset;poc;type;time;size;quant;pts;pts time;dts;dts time;epsnr;distribution (bits);total;mb_skip;mb_field_decoding_flag;mb_type;sub_mb_type;prediction;pred_mode_flag;pred_mode;inter_prediction;transform;coded_block_pattern;transform_size_8x8_flag;mb_qp_delta;transform;pcm_data;
125;126;0x0000000I64X;252;P;00:00:04:200;7138;25;;;;;37.595606;;57 104;416;0;3 475;0;;884;2 202;14 538;;4 810;91;3 716;25 037;0;
126;125;0x0000000I64X;250;B;00:00:04:166;1496;28;;;;;40.566639;;11 968;1 049;0;1 451;0;;9;33;5 598;;788;28;469;1 538;0;
127;128;0x0000000I64X;256;P;00:00:04:266;10040;25;;;;;38.190619;;80 320;161;0;4 583;0;;1 701;4 602;17 392;;5 594;163;5 000;38 523;0;
128;127;0x0000000I64X;254;B;00:00:04:233;2042;27;;;;;39.789192;;16 336;986;0;1 960;0;;44;98;7 527;;1 346;53;904;2 313;0;
129;130;0x0000000I64X;260;P;00:00:04:333;10947;24;;;;;38.240759;;87 576;178;0;4 487;0;;1 536;4 523;17 212;;6 097;145;5 422;45 500;0;
130;129;0x0000000I64X;258;B;00:00:04:300;1554;27;;;;;40.366633;;12 432;1 020;0;1 429;0;;23;60;5 745;;940;29;555;1 633;0;
131;132;0x0000000I64X;264;P;00:00:04:400;9170;24;;;;;37.869422;;73 360;445;0;3 363;0;;764;2 173;15 156;;6 168;92;4 743;38 536;0;
132;131;0x0000000I64X;262;B;00:00:04:366;1382;27;;;;;40.766546;;11 056;1 012;0;1 455;0;;10;27;5 320;;734;29;272;1 118;0;
133;134;0x0000000I64X;268;P;00:00:04:466;7755;24;;;;;38.161030;;62 040;482;0;2 968;0;;696;1 647;14 041;;5 968;75;4 186;30 287;0;
134;133;0x0000000I64X;266;B;00:00:04:433;1238;27;;;;;41.154814;;9 904;1 026;0;1 126;0;;0;0;4 516;;729;29;370;1 211;0;
135;136;0x0000000I64X;272;P;00:00:04:533;7752;24;;;;;37.170215;;62 016;544;0;2 796;0;;556;1 261;12 828;;5 882;60;4 408;32 095;0;
136;135;0x0000000I64X;270;B;00:00:04:500;1191;28;;;;;40.731529;;9 528;1 027;0;982;0;;0;4;4 235;;716;34;326;1 253;0;
137;138;0x0000000I64X;276;P;00:00:04:600;7757;24;;;;;36.370045;;62 056;553;0;2 791;0;;673;1 530;13 429;;5 887;85;4 087;31 345;0;
138;137;0x0000000I64X;274;B;00:00:04:566;1250;29;;;;;40.877944;;10 000;1 037;0;1 214;0;;0;1;4 416;;748;37;349;1 234;0;
139;140;0x0000000I64X;280;P;00:00:04:666;7647;24;;;;;37.328465;;61 176;521;0;2 795;0;;546;1 314;12 870;;6 060;57;4 339;31 104;0;
140;139;0x0000000I64X;278;B;00:00:04:633;1403;28;;;;;40.740127;;11 224;1 018;0;1 253;0;;0;7;4 500;;973;80;460;1 976;0;
141;142;0x0000000I64X;284;P;00:00:04:733;9727;24;;;;;36.904851;;77 816;444;0;3 116;0;;734;1 755;14 130;;6 585;92;5 040;44 342;0;
142;141;0x0000000I64X;282;B;00:00:04:700;1308;28;;;;;39.911835;;10 464;999;0;1 144;0;;21;39;4 281;;787;40;421;1 781;0;
143;144;0x0000000I64X;288;P;00:00:04:800;10968;24;;;;;37.178311;;87 744;445;0;2 931;0;;706;1 492;13 546;;6 496;88;5 368;54 947;0;
144;143;0x0000000I64X;286;B;00:00:04:766;1047;28;;;;;39.481979;;8 376;1 011;0;999;0;;20;28;3 352;;567;29;258;1 243;0;
145;146;0x0000000I64X;292;P;00:00:04:866;8962;25;;;;;35.942069;;71 696;686;0;2 187;0;;318;599;11 233;;5 680;32;4 426;45 156;0;
146;145;0x0000000I64X;290;B;00:00:04:833;836;29;;;;;38.173880;;6 688;961;0;784;0;;0;0;2 555;;446;30;168;959;0;
147;150;0x0000000I64X;300;P;00:00:05:000;6187;25;;;;;36.374597;;49 496;600;0;2 736;0;;277;641;14 565;;5 466;30;4 089;19 579;0;
